datetime,kWh,hourlybill,Price,Temperature
2015-03-04,56.612,2.3186463,4.199583333333333,1.3041666666666667
2015-03-05,52.263,2.3366131,4.455416666666667,0.09583333333333333
2015-03-06,70.417,2.7822075,3.908333333333333,0.24583333333333335
2015-03-07,56.938,1.6041636000000001,2.8179166666666666,0.4666666666666666
2015-03-08,45.062,1.2333074,2.63375,3.579166666666667
2015-03-09,61.328,1.9137617,3.1458333333333335,2.225
2015-03-10,60.863,2.3951216,4.0375,0.6791666666666667
2015-03-11,58.505,2.2892492,4.007916666666667,-1.0833333333333333
2015-03-12,71.332,2.8627929,4.2700000000000005,0.029166666666666747
2015-03-13,54.259,2.09702,4.036666666666666,0.4749999999999999
2015-03-14,43.861,1.386255,3.1816666666666666,0.8208333333333333
2015-03-15,46.463,1.3924609000000001,3.002083333333333,-0.15416666666666665
2015-03-16,49.547000000000004,1.9911806,4.1466666666666665,1.1875
2015-03-17,49.173,1.8877215,3.8658333333333332,1.4916666666666665
2015-03-18,58.137,2.0585187,3.5829166666666663,1.570833333333333
2015-03-19,59.791,2.0092345,3.44,2.3041666666666667
2015-03-20,61.315,2.2733609,3.8349999999999995,-2.154166666666667
2015-03-21,59.527,1.7974465,3.02,-7.358333333333333
2015-03-22,67.222,2.0229414,3.0208333333333335,-6.429166666666667
2015-03-23,61.419,2.3676552,3.935833333333333,0.2416666666666667
2015-03-24,63.188,2.4416152,3.87125,-3.625
2015-03-25,68.388,2.6914884,4.12625,-7.354166666666667
2015-03-26,73.077,2.6198807,3.6629166666666664,-4.029166666666667
2015-03-27,62.99,2.2701428,3.73625,-0.9416666666666668
2015-03-28,58.449,1.9859608,3.355,0.6833333333333332
2015-03-29,60.512,1.7419775,2.8786956521739135,1.434782608695652
2015-03-30,62.863,2.595851,4.3,1.2249999999999999
2015-03-31,60.414,2.4271528,4.0616666666666665,1.2708333333333333
2015-04-01,59.829,2.8222339,4.7058333333333335,1.9041666666666668
2015-04-02,49.494,1.997153,4.026666666666666,1.1875
2015-04-03,44.229,1.3943697,3.139583333333333,1.0958333333333334
2015-04-04,42.943,1.3626943,3.169583333333333,2.2875
2015-04-05,43.353,1.3577527,3.1275,2.3583333333333334
2015-04-06,56.099000000000004,1.7724057,3.155416666666667,0.47500000000000003
2015-04-07,42.317,1.7157363,4.3029166666666665,3.358333333333333
2015-04-08,41.687,1.5100476,3.6316666666666664,2.5500000000000003
2015-04-09,50.48,1.7582058,3.638333333333333,3.1
2015-04-10,52.168,2.0628104,4.131666666666667,2.9458333333333333
2015-04-11,50.073,1.66763,3.390833333333333,2.2125
2015-04-12,38.858000000000004,1.0443835,2.69375,6.608333333333333
2015-04-13,32.228,1.2160732,3.895,3.808333333333333
2015-04-14,46.659,1.8090786,4.01875,3.779166666666667
2015-04-15,48.001,1.9068298,4.114583333333333,1.2416666666666667
2015-04-16,44.217999999999996,1.7246464,4.153333333333333,2.529166666666667
2015-04-17,41.159,1.5569557,4.0175,3.7624999999999997
2015-04-18,36.962,1.1119406,3.0025,3.4916666666666667
2015-04-19,37.806,1.1118413,2.9183333333333334,4.645833333333333
2015-04-20,46.205,1.9021948,4.210416666666666,1.7541666666666667
2015-04-21,45.85,1.7102182000000001,4.0675,2.841666666666667
2015-04-22,48.345,1.7514247,3.9683333333333333,3.8249999999999997
2015-04-23,49.101,1.6034019,3.6329166666666666,2.7083333333333335
2015-04-24,50.919,1.981776,4.25,2.620833333333333
2015-04-25,51.278999999999996,1.7519631,3.4916666666666667,1.6916666666666667
2015-04-26,43.756,1.1977529999999998,2.7254166666666664,4.8125
2015-04-27,44.052,1.7464873,4.137083333333334,3.1666666666666665
2015-04-28,49.375,1.7263462,3.63625,2.3333333333333335
2015-04-29,44.07,1.5814476000000002,3.7291666666666665,4.0
2015-04-30,43.153999999999996,1.9834806999999999,4.865833333333334,3.408333333333333
2015-05-01,34.222,1.0504652,3.0558333333333336,7.458333333333333
2015-05-02,35.949,1.0793987999999999,2.9141666666666666,6.054166666666667
2015-05-03,42.265,1.2333539,2.9170833333333337,2.525
2015-05-04,42.47,1.4134215,3.3295833333333333,2.3249999999999997
2015-05-05,39.37,1.2543281,3.2183333333333333,7.920833333333333
2015-05-06,34.563,1.0261581,2.9633333333333334,11.308333333333332
2015-05-07,26.618,1.0767439,4.3566666666666665,13.2875
2015-05-08,25.505,0.9346358,3.6870833333333333,10.445833333333333
2015-05-09,31.708,0.7946428000000001,2.3766666666666665,7.1875
2015-05-10,30.952,0.6814145,2.1770833333333335,7.858333333333333
2015-05-11,30.703,0.9401667,3.2270833333333333,7.158333333333334
2015-05-12,33.673,1.2109655,3.61375,8.433333333333334
2015-05-13,45.661,1.6994690000000001,3.799583333333333,7.570833333333333
2015-05-14,29.862000000000002,0.7092336,2.2254166666666664,5.583333333333333
2015-05-15,27.526,0.7485566,2.715833333333333,4.758333333333334
2015-05-16,34.634,0.8648675,2.4825,6.108333333333333
2015-05-17,36.824,0.6191065,1.4554166666666666,7.3875
2015-05-18,44.991,1.5676874,3.9479166666666665,6.216666666666666
2015-05-19,42.788,1.5712553999999999,4.077083333333333,6.579166666666667
2015-05-20,40.357,1.5392342,4.011666666666667,6.2875000000000005
2015-05-21,36.755,1.4012297,3.9725,8.920833333333333
2015-05-22,21.739,0.7050935,3.6108333333333333,10.666666666666666
2015-05-23,23.271,0.5376426,2.2591666666666668,9.225
2015-05-24,29.525,0.7422265,2.4479166666666665,7.704166666666667
2015-05-25,28.408,1.2372786,4.37,8.195833333333333
2015-05-26,29.385,1.214426,4.22375,10.1625
2015-05-27,35.268,1.1366918,3.5362500000000003,10.683333333333332
2015-05-28,24.605,0.980003,4.2875000000000005,10.654166666666667
2015-05-29,22.704,0.901044,4.343333333333333,11.5
2015-05-30,23.275,0.515362,2.191666666666667,11.883333333333333
2015-05-31,29.698999999999998,0.5925427999999999,1.7241666666666668,11.854166666666666
2015-06-01,28.768,1.005268,3.9025,10.0875
2015-06-02,22.608,0.8108152,3.9633333333333334,11.275
2015-06-03,37.114,1.1852932,3.6687499999999997,9.416666666666666
2015-06-04,29.939,0.8155006,3.0908333333333338,10.366666666666667
2015-06-05,23.737000000000002,0.5494883,2.5408333333333335,10.520833333333334
2015-06-06,15.644,0.1871089,1.2754166666666666,10.445833333333333
2015-06-07,26.682000000000002,0.322843,1.0154166666666666,8.5
2015-06-08,27.326999999999998,0.685551,3.1016666666666666,9.358333333333333
2015-06-09,31.899,0.660502,2.535833333333333,10.291666666666666
2015-06-10,29.73,0.6128634000000001,2.080416666666667,10.387500000000001
2015-06-11,28.882,0.5511672,1.9883333333333333,10.883333333333333
2015-06-12,25.228,0.4407251,1.87,11.091666666666667
2015-06-13,26.646,0.3572199,1.4341666666666668,10.637500000000001
2015-06-14,28.707,0.3086295,1.0029166666666667,11.012500000000001
2015-06-15,31.977,0.8493447999999999,3.17125,8.541666666666666
2015-06-16,39.752,0.9994624999999999,2.88875,9.475
2015-06-17,31.398,0.7584894,2.6216666666666666,9.975
2015-06-18,23.196,0.3079457,1.4379166666666665,11.658333333333333
2015-06-19,20.065,0.270528,1.28875,12.4125
2015-06-20,24.914,0.3174366,1.1645833333333333,14.791666666666666
2015-06-21,25.432,0.3656931,1.39125,14.791666666666666
2015-06-22,24.094,0.9459082,4.201666666666667,17.154166666666665
2015-06-23,21.779,0.6246721,3.984583333333333,13.829166666666666
2015-06-24,20.797,0.6458368999999999,3.4275,14.25
2015-06-25,31.299,1.4743681,4.337083333333333,12.420833333333334
2015-06-26,26.509,1.1660913,4.690416666666667,12.516666666666666
2015-06-27,29.494,0.5538782,1.8716666666666668,13.529166666666667
2015-06-28,26.638,0.5123665,1.95625,14.0
2015-06-29,18.661,0.5786922,3.737083333333333,12.708333333333334
2015-06-30,21.349,0.8057489,4.39875,14.879166666666668
2015-07-01,20.025,0.6412542,3.8029166666666665,14.991666666666667
2015-07-02,28.948999999999998,0.7220058,3.70375,15.762500000000001
2015-07-03,19.978,0.413871,2.16,17.533333333333335
2015-07-04,23.093,0.2816862,1.1895833333333334,14.583333333333334
2015-07-05,29.148,0.6360944,1.8233333333333333,12.141666666666666
2015-07-06,29.282,1.1977454,5.085416666666666,13.316666666666668
2015-07-07,24.46,0.9241151000000001,4.12375,14.916666666666666
2015-07-08,25.843,1.1666831,4.495,15.075000000000001
2015-07-09,27.42,0.7405529,3.267916666666667,13.716666666666667
2015-07-10,18.799,0.5869033,4.29125,13.516666666666666
2015-07-11,26.826,0.7095314,2.467916666666667,13.283333333333333
2015-07-12,25.262,0.6368248,2.17375,13.091666666666667
2015-07-13,24.006,1.2354216999999998,5.175,12.216666666666667
2015-07-14,23.106,0.9920355,4.690833333333333,11.929166666666667
2015-07-15,26.094,1.0496704000000001,3.9195833333333336,12.737499999999999
2015-07-16,21.905,0.7891213,3.799583333333333,13.608333333333333
2015-07-17,25.404,1.1318432999999999,4.377916666666667,14.570833333333333
2015-07-18,28.963,0.6634689,2.3970833333333332,15.141666666666666
2015-07-19,26.192,0.6400169,2.2283333333333335,14.533333333333333
2015-07-20,32.738,1.5468047,5.015833333333333,14.012500000000001
2015-07-21,22.556,0.7550129999999999,3.3833333333333333,15.370833333333332
2015-07-22,22.33,0.9203938,3.754583333333333,15.766666666666666
2015-07-23,15.695,0.6128174999999999,3.639583333333333,15.0875
2015-07-24,25.519,1.0619619999999999,4.265416666666667,14.9125
2015-07-25,23.848,0.8242874,3.217083333333333,14.670833333333334
2015-07-26,24.981,0.3747088,1.1554166666666668,14.5375
2015-07-27,26.219,0.791501,2.9370833333333333,15.941666666666668
2015-07-28,23.271,0.8530706,4.235833333333333,15.870833333333332
2015-07-29,26.813,0.9441231999999999,3.45375,15.429166666666667
2015-07-30,19.623,0.6723790999999999,3.215833333333333,16.666666666666668
2015-07-31,21.435,0.7068706,2.5812500000000003,16.808333333333334
2015-08-01,28.993000000000002,0.2399799,0.7816666666666667,14.108333333333334
2015-08-02,21.679,0.1924461,0.8458333333333333,13.783333333333333
2015-08-03,25.408,0.7867689,3.345833333333333,14.954166666666666
2015-08-04,28.69,0.9470214,3.9274999999999998,15.679166666666667
2015-08-05,24.54,0.6421003,3.6483333333333334,17.645833333333332
2015-08-06,24.571,0.7451835,3.05875,15.975
2015-08-07,25.098,0.7997806,3.5004166666666667,16.375
2015-08-08,19.844,0.3861662,1.41875,15.879166666666668
2015-08-09,22.643,1.0379562,3.2691666666666666,15.145833333333334
2015-08-10,22.606,0.8622639,4.954583333333333,15.516666666666666
2015-08-11,23.225,0.8882683,4.513333333333334,18.0625
2015-08-12,18.82,0.869007,5.06625,16.445833333333333
2015-08-13,23.283,1.1327424,4.840833333333333,14.508333333333333
2015-08-14,21.357,0.7094026999999999,4.176666666666667,14.616666666666667
2015-08-15,24.375,0.8114324,3.294166666666667,14.445833333333333
2015-08-16,31.329,0.5725952,1.6058333333333332,13.233333333333334
2015-08-17,16.479,0.446323,4.5375000000000005,13.558333333333332
2015-08-18,10.055,0.3961348,4.490833333333334,16.150000000000002
2015-08-19,9.574,0.41600190000000004,4.966666666666667,16.400000000000002
2015-08-20,11.019,0.49332980000000004,4.8687499999999995,16.412499999999998
2015-08-21,10.77,0.48953199999999997,4.953333333333333,15.5875
2015-08-22,10.115,0.37260679999999996,3.8370833333333327,14.820833333333333
2015-08-23,12.048,0.48109479999999993,3.997083333333333,15.504166666666668
2015-08-24,10.526,0.5739058,5.896666666666667,14.670833333333334
2015-08-25,11.391,0.4641133,4.648333333333333,15.9
2015-08-26,11.439,0.4811816,4.507499999999999,18.283333333333335
2015-08-27,9.744,0.43412209999999996,4.4825,16.779166666666665
2015-08-28,13.248,0.4968346,3.807916666666667,13.879166666666668
2015-08-29,12.077,0.4136667,3.26375,13.341666666666667
2015-08-30,12.405,0.4941379,3.9241666666666664,12.991666666666667
2015-08-31,12.1,0.6113208,5.112916666666666,13.254166666666668
2015-09-01,25.889000000000003,1.0908392,4.4750000000000005,14.504166666666668
2015-09-02,22.523,0.8086549000000001,4.104166666666667,9.516666666666667
2015-09-03,38.113,1.6351395,4.752916666666667,7.629166666666666
2015-09-04,34.009,1.3358022,4.236666666666666,10.066666666666666
2015-09-05,20.869,0.6191886,3.0120833333333334,13.112499999999999
2015-09-06,28.54,0.7626430000000001,2.42,11.433333333333332
2015-09-07,33.276,1.0533395,3.7879166666666664,11.229166666666666
2015-09-08,32.847,1.484453,4.501666666666666,10.608333333333333
2015-09-09,30.613999999999997,1.348778,4.658333333333333,12.783333333333333
2015-09-10,35.366,1.5950134999999999,4.764166666666667,11.520833333333334
2015-09-11,41.12,1.6479367,4.29125,9.358333333333333
2015-09-12,25.43,0.7587155,3.2225,10.85
2015-09-13,28.822,0.8571382,2.9441666666666664,11.508333333333333
2015-09-14,26.570999999999998,1.0088452,4.26375,12.270833333333334
2015-09-15,25.841,1.1823926,4.684583333333333,13.029166666666667
2015-09-16,27.978,1.4401799,5.145833333333333,12.516666666666666
2015-09-17,23.463,0.9964072,4.66125,12.879166666666668
2015-09-18,27.817,0.5769233,2.236666666666667,14.2125
2015-09-19,15.792,0.43902559999999996,2.3891666666666667,13.216666666666667
2015-09-20,21.88,0.8266445,3.155,11.983333333333334
2015-09-21,35.27,1.5380683000000002,4.8187500000000005,11.779166666666667
2015-09-22,24.158,0.8564111,4.06625,11.345833333333333
2015-09-23,29.219,1.0133241,3.5991666666666666,11.854166666666666
2015-09-24,33.598,1.1539179,3.7449999999999997,12.475
2015-09-25,29.173000000000002,1.1837309,3.85125,12.129166666666668
2015-09-26,28.142,1.0576527,3.7245833333333334,10.083333333333334
2015-09-27,25.371000000000002,0.8488199,3.2308333333333334,10.4125
2015-09-28,35.459,1.3826692999999999,4.58,9.0875
2015-09-29,37.703,1.5641899000000001,4.569166666666667,8.658333333333333
2015-09-30,37.062,1.4247317,4.297083333333333,12.012500000000001
2015-10-01,30.932,1.0859328,3.6108333333333333,10.920833333333334
2015-10-02,39.238,1.3419731000000001,3.5325,9.35
2015-10-03,37.634,0.8255141,2.08625,6.054166666666667
2015-10-04,34.126,0.6172311,1.9291666666666665,7.608333333333333
2015-10-05,37.189,1.2497293,4.039583333333334,4.245833333333334
2015-10-06,46.475,1.9033224,3.9741666666666666,3.0375
2015-10-07,54.491,3.7422173,7.414166666666667,2.216666666666667
2015-10-08,55.833,3.736429,8.245833333333334,-1.6541666666666666
2015-10-09,53.949,3.4589808,6.967083333333334,-2.066666666666667
2015-10-10,46.013,1.7419885,4.03,-1.3416666666666668
2015-10-11,52.371,1.5127349,2.9608333333333334,1.3416666666666666
2015-10-12,37.165,1.6730444,4.8999999999999995,3.6041666666666665
2015-10-13,45.839999999999996,1.6262391,3.865,6.808333333333334
2015-10-14,42.943,1.6588828,3.952916666666667,6.745833333333334
2015-10-15,41.827,1.4211838,3.6008333333333336,6.5
2015-10-16,42.48,1.5412712,3.985416666666667,7.795833333333333
2015-10-17,39.021,1.1357048,2.8983333333333334,8.091666666666667
2015-10-18,34.757,1.0343732,2.9683333333333333,7.7625
2015-10-19,43.153999999999996,1.8961787,4.6925,4.570833333333334
2015-10-20,45.552,2.0139976,4.664166666666667,6.3374999999999995
2015-10-21,53.688,2.0038541,3.879166666666667,5.966666666666666
2015-10-22,44.537,1.6066079,3.8966666666666665,8.237499999999999
2015-10-23,31.445,1.2318231,4.158333333333333,8.254166666666666
2015-10-24,45.732,1.3578487,2.9754166666666664,2.091666666666667
2015-10-25,43.495,1.2282656,2.826666666666666,7.003703703703703
2015-10-26,42.308,1.8717215,4.373333333333333,5.3
2015-10-27,63.582,2.7895809,4.317916666666666,2.5458333333333334
2015-10-28,65.45,3.0873288000000003,4.965,2.8041666666666667
2015-10-29,70.621,3.506622,5.082083333333333,-3.4958333333333336
2015-10-30,74.571,3.4199543,4.81625,-4.104166666666667
2015-10-31,52.08,1.6241596,3.11125,3.3666666666666667
2015-11-01,45.23,1.3716742,3.0404166666666668,7.716666666666666
2015-11-02,44.885,1.613637,3.7433333333333336,8.195833333333333
2015-11-03,45.291,1.7688155,4.152916666666667,7.133333333333333
2015-11-04,50.468,1.6783348,3.3891666666666667,6.929166666666667
2015-11-05,51.754,2.6670388000000003,5.20375,-0.6333333333333333
2015-11-06,53.35,2.2189663,4.529583333333333,1.6375
2015-11-07,39.594,1.5169307,3.67,6.804166666666667
2015-11-08,47.202,1.7097225,3.6454166666666663,4.945833333333334
2015-11-09,51.309,2.1933636,4.50375,2.654166666666667
2015-11-10,51.223,2.037351,4.2575,4.358333333333333
2015-11-11,58.516,2.3947595,4.2250000000000005,2.183333333333333
2015-11-12,54.153,2.3027451,4.2,0.4708333333333334
2015-11-13,48.122,1.7498493000000002,3.905,0.6208333333333333
2015-11-14,42.769,1.1449642,2.6254166666666667,3.8833333333333333
2015-11-15,45.408,1.289927,2.8200000000000003,1.25
2015-11-16,41.992,1.666372,4.0725,0.8458333333333333
2015-11-17,46.052,1.6917000999999998,3.9341666666666666,1.2208333333333334
2015-11-18,45.755,1.8370139,3.96125,2.0208333333333335
2015-11-19,57.724000000000004,2.3821368,4.382083333333333,0.075
2015-11-20,39.827,1.5981560000000001,4.23375,-0.7333333333333334
2015-11-21,53.2,1.6991559,3.18875,-1.5958333333333332
2015-11-22,58.278999999999996,1.7986841999999998,3.07,-4.729166666666667
2015-11-23,53.043,3.5698396,7.855,-2.4083333333333337
2015-11-24,52.278,2.3050046,4.573333333333333,-1.2541666666666667
2015-11-25,51.554,1.9970441,4.08125,1.925
2015-11-26,42.439,1.7108108,4.170833333333333,2.629166666666667
2015-11-27,40.113,1.4544187,3.8825,4.633333333333334
2015-11-28,28.847,0.7606655999999999,2.5675,6.979166666666667
2015-11-29,42.091,1.0507657,2.4562500000000003,1.4875
2015-11-30,40.418,1.4607599,3.754583333333333,1.5875000000000001
2015-12-01,41.272,1.7217288000000002,4.1658333333333335,0.7166666666666667
2015-12-02,57.796,2.7226641000000003,4.974166666666666,-0.7083333333333334
2015-12-03,52.0,2.0258024,4.127916666666667,0.5
2015-12-04,42.802,1.5226749,3.68875,-0.9333333333333332
2015-12-05,57.605000000000004,1.1175407,1.9154166666666665,0.11250000000000003
2015-12-06,60.597,0.8046192,1.41625,2.0875
2015-12-07,57.486,1.8206363,3.4925,1.7
2015-12-08,45.117,1.7757345,3.891666666666667,1.4083333333333332
2015-12-09,50.711,1.7485627,3.83375,2.2916666666666665
2015-12-10,49.099,1.6013047,3.6108333333333333,1.4541666666666666
2015-12-11,49.372,2.2540446999999997,4.56625,-0.1416666666666667
2015-12-12,54.098,1.7428812,3.325833333333333,0.22916666666666666
2015-12-13,70.615,2.224547,3.1820833333333334,-7.420833333333333
2015-12-14,66.062,3.0247813,5.023333333333333,-7.6375
2015-12-15,70.449,3.2307714,4.785416666666666,-4.629166666666666
2015-12-16,71.092,3.0106932,4.502083333333333,-7.354166666666667
2015-12-17,71.15899999999999,2.9537109,4.365,-9.525
2015-12-18,66.37,2.4136312,3.71875,-2.3041666666666667
2015-12-19,54.619,1.1712791,2.1541666666666663,-0.12083333333333333
2015-12-20,55.469,0.8994816,1.61,1.6624999999999999
2015-12-21,48.118,1.2439197000000002,2.7254166666666664,2.5625
2015-12-22,42.479,1.0167195,2.505,0.7541666666666668
2015-12-23,47.585,1.0091081,2.0970833333333334,-1.9583333333333333
2015-12-24,54.984,0.7530074,1.3933333333333333,-0.8208333333333333
2015-12-25,43.125,0.4204236,1.0687499999999999,2.8958333333333335
2015-12-26,46.966,0.7362712,1.4979166666666668,-1.3458333333333332
2015-12-27,62.239999999999995,1.5207132,2.3129166666666667,-6.691666666666666
2015-12-28,69.485,3.4859088999999996,4.885833333333333,-10.370833333333334
2015-12-29,80.524,3.4846103,4.23125,-11.933333333333332
2015-12-30,59.514,2.2904356,3.9454166666666666,-3.1041666666666665
2015-12-31,49.278,1.4952238,3.108333333333333,-0.7333333333333334
2016-01-01,64.304,1.3827155,2.095833333333333,-6.433333333333334
2016-01-02,66.628,1.8658688,2.8691666666666666,-13.637500000000001
2016-01-03,70.116,1.7381048000000001,2.445,-9.9625
2016-01-04,80.56700000000001,2.8216158,3.578333333333333,-15.695833333333333
2016-01-05,94.029,3.9503846,4.05,-15.204166666666666
2016-01-06,77.81099999999999,3.5612011,4.489166666666667,-23.8125
2016-01-07,91.793,6.5552163,7.1883333333333335,-27.941666666666666
2016-01-08,84.782,5.7673366,6.5879166666666675,-20.220833333333335
2016-01-09,72.58,3.0888291,4.2275,-16.9875
2016-01-10,60.015,2.2318206,3.6670833333333337,-12.741666666666667
2016-01-11,78.735,4.2019148,5.223333333333334,-16.408333333333335
2016-01-12,63.652,2.6024206,4.24875,-14.454166666666666
2016-01-13,81.997,3.9205511,4.5575,-14.758333333333333
2016-01-14,75.099,4.8600506,7.025833333333334,-10.104166666666666
2016-01-15,78.42399999999999,6.168807200000001,7.5075,-15.208333333333334
2016-01-16,64.435,2.2714317,3.7091666666666665,-13.170833333333334
2016-01-17,74.695,2.6585682999999998,3.4187499999999997,-24.733333333333334
2016-01-18,84.049,5.9841776,7.008333333333333,-21.741666666666664
2016-01-19,112.141,8.1951804,7.335,-25.4875
2016-01-20,102.449,6.3637823,6.569166666666667,-22.52916666666667
2016-01-21,84.578,10.0361599,11.405833333333334,-27.59166666666667
2016-01-22,75.05,4.9437436,6.638333333333333,-13.0375
2016-01-23,43.955,1.6672546000000001,3.7929166666666667,-4.7
2016-01-24,52.844,1.6599392,3.0729166666666665,-4.433333333333334
2016-01-25,64.043,2.6347255,4.175416666666666,-5.516666666666667
2016-01-26,66.152,2.2432502,3.5187500000000003,-3.5083333333333333
2016-01-27,59.184,2.1437557000000003,3.5825,-0.8791666666666665
2016-01-28,47.025999999999996,1.7389992,3.546666666666667,-1.0999999999999999
2016-01-29,71.397,2.4282603,3.5391666666666666,-7.3500000000000005
2016-01-30,55.245999999999995,0.9191452,1.6691666666666667,1.2874999999999999
2016-01-31,53.903,1.4765704,2.6425,-0.1625
2016-02-01,59.387,2.0409001,3.7283333333333335,-3.6958333333333333
2016-02-02,62.388,2.1821845,3.6816666666666666,-2.9166666666666665
2016-02-03,53.872,2.0018833,3.7754166666666666,-5.75
2016-02-04,71.992,2.5218685,3.6162500000000004,-6.825
2016-02-05,69.301,2.9362889,4.15875,-9.700000000000001
2016-02-06,63.62,2.135856,3.3633333333333333,-5.270833333333333
2016-02-07,55.328,1.0692186000000001,1.91375,0.12083333333333333
2016-02-08,45.241,1.4262834,3.5404166666666668,2.4541666666666666
2016-02-09,44.495,1.4541469999999999,3.36,1.3791666666666667
2016-02-10,51.811,1.7402894,3.464166666666667,1.5208333333333333
2016-02-11,45.816,1.6713465,3.8633333333333333,1.3916666666666666
2016-02-12,47.402,1.7782778,3.985416666666666,0.14583333333333334
2016-02-13,47.952,1.3975837,2.8362499999999997,-1.2166666666666666
2016-02-14,56.891999999999996,1.303472,2.2816666666666667,-1.7291666666666667
2016-02-15,42.037,1.3469573,3.5679166666666666,-1.3208333333333333
2016-02-16,65.161,2.2169358,3.466666666666667,-7.683333333333334
2016-02-17,72.592,2.3044347,3.297083333333333,-4.216666666666667
2016-02-18,57.35,1.900014,3.3066666666666666,-2.408333333333333
2016-02-19,51.292,1.6531991,3.3808333333333334,-0.44166666666666665
2016-02-20,49.160000000000004,1.3429541,2.580416666666667,-0.5416666666666666
2016-02-21,47.086,0.9475155000000001,1.9933333333333332,-0.5041666666666667
2016-02-22,60.827,1.4720046,2.4608333333333334,-3.1374999999999997
2016-02-23,67.90899999999999,1.7221863,2.5704166666666666,-8.0375
2016-02-24,63.0,2.1488998,3.4933333333333336,-5.304166666666666
