datetime,kWh,hourlybill,Price,Temperature
2018-06-10,172.924,10.7231379,6.428333333333334,8.960119047619047
2018-06-17,162.06,9.7166263,6.062142857142858,13.47857142857143
2018-06-24,62.655,3.0900504,5.127083333333333,13.477380952380951
2018-07-01,76.657,4.4364338,5.835595238095238,13.513690476190478
2018-07-08,129.371,8.3783297,6.358214285714286,17.270238095238096
2018-07-15,161.701,10.7384953,6.6276785714285715,20.09642857142857
2018-07-22,122.63,8.2331783,6.709880952380952,23.864285714285714
2018-07-29,130.421,9.158004,6.865714285714286,21.616071428571427
2018-08-05,161.543,11.9879157,7.376904761904761,21.575595238095236
2018-08-12,150.689,9.8508073,6.54702380952381,17.69702380952381
2018-08-19,133.265,8.5613826,6.500119047619047,15.461904761904762
2018-08-26,135.552,9.0661667,6.815357142857143,13.65357142857143
2018-09-02,157.183,11.5312612,7.5633928571428575,13.72142857142857
2018-09-09,142.484,10.3549516,7.537023809523809,13.397619047619049
2018-09-16,154.504,10.4341324,6.772797619047618,11.869642857142857
2018-09-23,218.99,12.4785048,5.385119047619048,11.569047619047618
2018-09-30,273.069,15.3195466,5.363273809523809,6.427976190476191
2018-10-07,257.869,16.1707495,6.265238095238095,3.4446428571428576
2018-10-14,227.043,11.9987495,5.258333333333333,8.672023809523811
2018-10-21,220.814,12.6375379,5.738511904761905,6.64702380952381
2018-10-28,269.062,15.5331507,5.7269590643274855,1.1128654970760234
2018-11-04,364.627,20.2970696,5.60970238095238,0.6988095238095238
2018-11-11,267.952,15.829301300000001,5.995297619047619,4.250595238095238
2018-11-18,274.152,16.1619576,5.9035714285714285,4.313690476190477
2018-11-25,382.701,25.3242283,6.531904761904761,-0.4851190476190476
2018-12-02,360.584,23.7465351,6.628511904761904,-1.2607142857142857
2018-12-09,377.209,22.9869728,6.109761904761905,-1.4470238095238095
2018-12-16,330.04,22.3225114,6.884107142857142,-2.5851190476190475
2018-12-23,396.753,27.8788649,7.1917857142857144,-9.388095238095238
2018-12-30,362.405,22.0161054,6.100952380952381,-4.567857142857143
2019-01-06,447.087,26.4131154,5.805808383233534,-6.767857142857143
2019-01-13,445.457,28.9091913,6.554071856287425,-4.4279761904761905
2019-01-20,516.743,34.4020668,6.768562874251496,-15.138690476190478
2019-01-27,531.448,41.9067921,8.047964071856287,-20.82797619047619
2019-02-03,528.753,36.9670617,7.119101796407186,-15.085119047619049
2019-02-10,471.89300000000003,30.2346356,6.408263473053893,-9.486309523809524
2019-02-17,436.598,24.7757091,5.674131736526946,-4.080357142857143
2019-02-24,452.173,24.2306368,5.350958083832335,-5.061309523809523
2019-03-03,366.754,19.270088,5.2878443113772455,-4.642857142857143
2019-03-10,419.176,22.2339903,5.287724550898203,-8.560714285714287
2019-03-17,407.933,21.1168062,5.225868263473054,-3.824404761904762
2019-03-24,304.141,14.1894586,4.853952095808383,0.7428571428571429
2019-03-31,340.18,14.4478787,4.299216867469879,-0.3718562874251497
2019-04-07,260.323,12.3931853,4.849285714285714,2.1065476190476193
2019-04-14,291.832,16.0846307,5.552261904761904,0.005357142857142868
2019-04-21,273.724,14.9743051,5.5841071428571425,2.7154761904761906
2019-04-28,198.473,8.406508,4.446130952380953,5.965476190476191
2019-05-05,242.02100000000002,10.0523438,4.405178571428571,2.167261904761905
2019-05-12,202.908,9.4892299,4.743511904761904,7.1891566265060245
2019-05-19,150.837,7.8805610999999995,5.672142857142857,8.67797619047619
2019-05-26,158.575,8.1198191,5.749345238095238,10.01845238095238
2019-06-02,183.035,6.235222,3.68,9.639880952380953
2019-06-09,172.471,7.3240472,4.668630952380953,16.389285714285716
2019-06-16,128.98,4.0886222,3.388333333333333,13.44702380952381
2019-06-23,82.334,2.6061544,3.351845238095238,15.563095238095238
2019-06-30,72.605,2.8401576,4.153809523809524,13.418452380952383
2019-07-07,137.611,6.6639545,4.5616666666666665,13.632738095238096
2019-07-14,134.383,6.5218694,4.930892857142857,13.019047619047617
2019-07-21,98.603,6.0189726,6.162142857142857,15.157738095238095
2019-07-28,154.428,10.4433893,6.8723809523809525,21.071428571428573
2019-08-04,148.711,8.6778225,5.984226190476191,11.49047619047619
2019-08-11,144.752,8.2954198,6.101309523809523,13.169642857142858
2019-08-18,122.852,6.1911887,5.832261904761905,15.25297619047619
2019-08-25,129.682,7.2192243000000005,5.932440476190476,13.470238095238095
2019-09-01,124.424,7.247305,6.25172619047619,16.74047619047619
2019-09-08,144.943,8.6370487,6.277142857142857,12.97142857142857
2019-09-15,168.637,8.5233197,5.641964285714286,11.817857142857143
2019-09-22,183.23,9.7370637,5.556607142857143,5.186309523809523
2019-09-29,207.304,13.9094852,6.971130952380953,6.9452380952380945
2019-10-06,226.656,11.7954045,5.498809523809523,5.125595238095238
2019-10-13,242.175,13.9644011,6.160297619047619,2.9327380952380953
2019-10-20,239.058,13.7165541,5.961190476190477,2.325595238095238
2019-10-27,211.906,10.3486153,5.167426900584795,3.5198830409356723
2019-11-03,364.468,19.7426376,5.5344311377245505,-2.876190476190476
2019-11-10,423.444,25.4318703,6.132335329341317,-8.258928571428571
2019-11-17,379.574,21.2168894,5.684610778443114,-0.9553571428571429
2019-11-24,305.225,15.801881700000001,5.35934131736527,1.1613095238095237
2019-12-01,353.856,19.5935281,5.762215568862275,-3.949404761904762
2019-12-08,352.603,17.6029816,5.039700598802395,-0.23452380952380952
2019-12-15,338.834,15.6117207,4.674610778443114,-1.4625
2019-12-22,344.846,17.1034339,5.264910179640719,-0.6476190476190476
2019-12-29,470.808,21.543895,4.495089820359281,-3.911309523809524
2020-01-05,348.757,11.4796667,3.2003571428571425,-0.1547619047619048
2020-01-12,377.955,12.9220588,3.410892857142857,0.4095238095238095
2020-01-19,335.53,10.917849,3.3392261904761904,0.24880952380952379
2020-01-26,421.569,12.9607558,3.173452380952381,-3.5916666666666663
2020-02-02,402.465,12.4565573,3.2494642857142857,-7.171428571428571
2020-02-09,410.474,11.9448229,2.975654761904762,-6.704761904761905
2020-02-16,385.12,11.007481799999999,2.953095238095238,0.09404761904761905
2020-02-23,311.536,7.5346986,2.373988095238095,-0.4892857142857143
2020-03-01,432.032,16.5419922,4.069642857142857,-7.9452380952380945
2020-03-08,435.314,14.3079503,3.3238690476190476,-5.072619047619048
2020-03-15,390.938,9.0236217,2.4497619047619046,-0.8410714285714287
2020-03-22,376.651,8.7922301,2.4978571428571428,-2.169047619047619
2020-03-29,328.104,4.9805302000000005,1.6153892215568861,1.680239520958084
2020-04-05,391.739,9.904485,2.5212499999999998,-3.386904761904762
2020-04-12,347.583,5.4259699,1.6051785714285716,0.3
2020-04-19,301.169,7.9532966,2.7419642857142854,0.8654761904761905
2020-04-26,290.451,7.0919985,2.6917857142857144,1.5101190476190476
2020-05-03,276.243,6.7405306,2.423035714285714,2.5994047619047618
2020-05-10,267.077,5.4430253,2.0637499999999998,4.057142857142857
2020-05-17,264.378,6.8382357,2.790892857142857,3.8696428571428574
2020-05-24,205.764,5.3597835,2.6885714285714286,7.877380952380953
2020-05-31,187.673,4.3339698,2.6660119047619046,11.101785714285715
2020-06-07,157.002,4.4826762,3.0825,15.035119047619048
2020-06-14,176.925,4.1803365,2.2873809523809525,15.135714285714286
2020-06-21,177.688,4.3576366,2.8783333333333334,17.48333333333333
2020-06-28,139.121,7.515140000000001,5.5773214285714285,18.70654761904762
2020-07-05,128.318,4.3833281,2.9476190476190474,13.858928571428573
2020-07-12,147.9,3.093876,2.0787500000000003,13.438690476190475
2020-07-19,54.616,1.5590722,2.860535714285714,16.746428571428574
2020-07-26,182.117,4.1204115,2.123988095238095,16.145238095238096
2020-08-02,169.936,5.6605761,3.3447023809523806,16.633333333333333
2020-08-09,127.261,5.4334618,4.504940476190477,17.011309523809523
2020-08-16,183.213,7.8502465,4.64577380952381,15.402380952380952
2020-08-23,148.435,7.492878,5.709880952380952,16.260119047619046
2020-08-30,162.576,8.41118,5.398809523809524,10.89345238095238
2020-09-06,155.75,7.735942,5.222619047619047,13.126190476190475
2020-09-13,166.407,7.4351993,4.800297619047619,10.595238095238095
2020-09-20,188.392,8.6913186,5.078571428571429,9.054166666666665
2020-09-27,202.142,6.1060783999999995,3.500416666666667,10.313095238095238
2020-10-04,201.221,7.2783347,4.0998214285714285,10.670238095238094
2020-10-11,180.737,7.0098713,4.136666666666667,10.406547619047618
2020-10-18,246.131,10.5686141,4.54547619047619,4.082142857142857
2020-10-25,307.555,12.0272614,4.150818713450292,0.3286549707602339
2020-11-01,291.872,6.5109712,2.6300000000000003,4.514285714285714
2020-11-08,258.418,3.3064159,1.4053571428571427,5.621428571428571
2020-11-15,319.394,14.8763916,4.548095238095239,2.6619047619047618
2020-11-22,315.152,8.1585588,2.6370833333333334,1.6238095238095238
2020-11-29,354.209,15.6611596,4.551369047619048,-2.075595238095238
2020-12-06,364.106,18.89723,5.441488095238095,-0.1988095238095238
2020-12-13,364.608,22.3401368,6.2926190476190484,-1.9744047619047618
2020-12-20,403.883,24.2613838,6.265833333333334,-2.7398809523809526
2020-12-27,382.02,10.734793400000001,2.698154761904762,-2.017857142857143
2021-01-03,342.777,12.867447,3.7846428571428574,-3.197619047619048
2021-01-10,493.781,31.5778692,6.607559523809523,-11.472619047619048
2021-01-17,541.564,39.3653484,7.232321428571429,-14.041666666666666
2021-01-24,483.176,27.9412434,5.858928571428571,-7.091666666666667
2021-01-31,480.021,32.7350624,6.91077380952381,-6.958333333333333
2021-02-07,519.842,40.5869569,7.726309523809523,-14.817261904761907
2021-02-14,531.918,46.0567789,8.612797619047619,-16.649404761904762
2021-02-21,503.351,36.4118963,7.4972023809523805,-13.27142857142857
2021-02-28,444.478,20.4587418,4.515535714285714,-5.574404761904762
2021-03-07,381.475,17.748829100000002,4.663869047619047,-5.10297619047619
2021-03-14,416.078,23.3628259,5.43,-9.782738095238095
2021-03-21,333.141,17.5652492,5.288214285714285,-4.495238095238095
2021-03-28,316.095,12.8417906,4.170299401197605,1.1616766467065869
2021-04-04,216.37199999999999,6.6517671,3.2260714285714287,1.7898809523809522
2021-04-11,301.209,10.0197117,3.551428571428571,0.35833333333333334
2021-04-18,238.342,12.3573509,5.3219642857142855,2.1416666666666666
2021-04-25,221.67,8.0653842,3.873452380952381,3.768452380952381
2021-05-02,267.112,17.5421791,6.679821428571429,1.2910714285714286
2021-05-09,244.975,16.6020828,6.543154761904762,3.0952380952380953
2021-05-16,172.439,7.2684018,4.535357142857143,12.381547619047618
2021-05-23,206.208,10.5221363,5.620535714285714,8.457738095238096
2021-05-30,233.078,13.2281548,6.02297619047619,7.341666666666667
2021-06-06,145.37199999999999,9.0455578,6.59797619047619,14.699401197604791
2021-06-13,123.45400000000001,8.4190306,6.6172619047619055,17.94131736526946
2021-06-20,131.088,10.4958851,7.382261904761905,13.674404761904762
2021-06-27,47.553,2.5882894,6.258928571428571,17.015568862275448
2021-07-04,184.212,16.806196,9.269464285714285,18.289285714285715
2021-07-11,128.438,12.3256218,9.981309523809523,22.004166666666666
2021-07-18,83.92,7.4194791,10.55404761904762,19.098214285714285
2021-07-25,177.547,15.3459409,8.800297619047619,14.666666666666666
2021-08-01,178.049,16.780314699999998,9.462083333333332,17.919642857142858
2021-08-08,122.532,8.9171539,7.533690476190476,15.352976190476191
2021-08-15,141.421,12.5901811,9.32577380952381,16.04702380952381
2021-08-22,151.234,11.6702306,7.998511904761905,14.180357142857144
2021-08-29,201.977,16.7446756,8.411845238095239,9.575
2021-09-05,222.114,19.2417935,9.610714285714286,10.1875
2021-09-12,198.991,20.4352905,10.787738095238094,9.571428571428571
2021-09-19,240.924,28.3163076,12.240416666666667,6.4851190476190474
2021-09-26,281.369,30.9968047,11.148511904761905,6.633333333333334
2021-10-03,223.316,19.3164998,9.021607142857144,8.269642857142857
2021-10-10,198.365,16.3259408,8.836547619047618,10.029761904761905
2021-10-17,312.805,27.6820625,9.318095238095239,5.400595238095238
2021-10-24,379.054,30.087956,8.560714285714287,-0.17202380952380952
2021-10-31,261.75,18.0873886,6.788011695906433,4.47953216374269
2021-11-07,287.117,16.1932557,6.2906547619047615,4.2648809523809526
2021-11-14,392.266,28.3578755,6.874761904761905,-1.0196428571428573
2021-11-21,320.39300000000003,22.2122775,6.842678571428571,-0.0642857142857143
2021-11-28,507.599,93.1618412,17.853452380952383,-9.570238095238095
2021-12-05,511.415,115.0485883,22.84166666666667,-13.501190476190475
2021-12-12,462.503,177.7357761,35.864583333333336,-10.047023809523811
2021-12-19,285.456,41.3531199,16.03767857142857,-1.5285714285714287
2021-12-26,341.821,99.9892105,28.843214285714286,-12.5125
2022-01-02,324.443,41.123167200000005,12.849940476190476,-8.085119047619047
2022-01-09,340.048,57.1333207,17.06589285714286,-14.50297619047619
2022-01-16,315.304,43.3775493,12.193750000000001,-3.8398809523809527
2022-01-23,293.646,37.510068600000004,12.801011904761905,-4.467857142857143
2022-01-30,308.716,30.3687469,10.988928571428572,-4.763690476190476
2022-02-06,404.48199999999997,64.5255095,14.91392857142857,-11.317261904761905
2022-02-13,297.085,22.9819703,8.793511904761905,-4.626785714285714
2022-02-20,337.069,27.7774782,8.5825,-5.651785714285714
2022-02-27,352.009,30.9010359,9.348571428571429,-8.335714285714285
2022-03-06,293.06,34.9053173,11.474404761904761,-2.7964285714285717
2022-03-13,243.031,34.4694193,14.715892857142856,-3.5863095238095237
2022-03-20,289.754,20.8115713,7.231607142857143,-0.4511904761904762
2022-03-27,283.843,21.7241337,8.374191616766467,-0.692814371257485
2022-04-03,271.733,31.3295602,11.967976190476191,-6.185119047619047
2022-04-10,284.072,16.7836073,6.365892857142858,-1.0839285714285714
2022-04-17,201.31,19.9877144,9.78029761904762,0.8744047619047619
2022-04-24,177.899,13.24119,7.650059523809524,4.3410714285714285
2022-05-01,220.098,31.312292499999998,16.00761904761905,0.0630952380952381
2022-05-08,251.24699999999999,30.7649609,12.003571428571428,3.5232142857142854
2022-05-15,192.007,22.9097689,13.12345238095238,7.192261904761905
2022-05-22,175.782,38.0863616,21.575357142857143,7.430357142857143
2022-05-29,142.525,25.0013203,18.20327380952381,11.785714285714286
2022-06-05,168.764,24.1438841,16.66261904761905,13.141666666666667
2022-06-12,129.802,24.7785011,17.782738095238095,13.211309523809524
2022-06-19,122.044,17.567698,14.93845238095238,12.671428571428573
2022-06-26,91.221,14.6001528,15.351071428571428,16.070238095238096
2022-07-03,103.464,25.3149448,20.881011904761905,22.532738095238095
2022-07-10,15.798,3.1020554000000002,19.758154761904763,16.692261904761907
2022-07-17,50.239,14.0906872,37.27422619047619,16.88452380952381
2022-07-24,120.889,26.9334741,23.04404761904762,16.861309523809524
2022-07-31,71.32600000000001,8.8663404,15.5575,15.679761904761904
2022-08-07,102.888,11.5087588,10.453273809523811,16.121428571428574
2022-08-14,114.24,33.1969667,33.21321428571429,15.113095238095237
2022-08-21,140.917,34.2835868,32.598214285714285,19.595209580838326
2022-08-28,122.67,58.6826424,47.68833333333333,14.958333333333334
2022-09-04,159.95,48.9466737,36.156666666666666,9.304191616766467
2022-09-11,168.541,56.6505619,36.99761904761905,8.158928571428572
2022-09-18,155.19,20.3376199,15.308392857142858,11.175595238095237
2022-09-25,179.719,43.5007199,24.596011904761905,7.816666666666667
2022-10-02,178.719,50.4319424,29.853214285714287,6.273214285714286
2022-10-09,187.926,19.5757374,10.027321428571428,7.473652694610778
2022-10-16,198.062,15.4471202,8.650714285714285,7.933928571428572
2022-10-23,196.42,29.7979261,17.031547619047622,4.135119047619048
2022-10-30,235.495,36.1884143,14.793859649122806,2.6239766081871343
2022-11-06,247.293,31.5315296,13.833392857142858,2.194642857142857
2022-11-13,226.076,31.7305095,13.061845238095238,1.180952380952381
